pet_id,issue_date,listing_date,condition,color_type,X1,X2,log_days_btw_issue_list,listing_year,issue_year,listing_month,issue_month,length(cm),height(cm),size,breed_category,pet_category
ANSL_70797,2008-11-08 00:00:00,2016-12-09 12:29:00,1.0,Black Brindle,0,7,7.99,2016,2008,12,11,59.0,21.7,1280.3,0.0,2
ANSL_74683,2018-11-19 00:00:00,2018-12-16 14:00:00,2.0,Calico,13,9,3.3,2018,2018,12,11,49.0,44.06,2158.94,1.0,1
ANSL_73117,2016-09-09 00:00:00,2018-10-04 18:23:00,1.0,Brown Tabby,17,9,6.63,2018,2016,10,9,92.0,27.27,2508.84,0.0,1
ANSL_76749,2005-07-03 00:00:00,2019-05-08 17:51:00,0.0,Brown Tabby,0,1,8.53,2019,2005,5,7,11.0,6.67,73.37,1.0,1
ANSL_69648,2015-01-10 00:00:00,2016-07-22 14:27:00,0.0,Brown,0,7,6.33,2016,2015,7,1,72.0,36.0,2592.0,1.0,2
ANSL_70441,2015-03-09 00:00:00,2018-01-01 18:22:00,1.0,Black,0,7,6.94,2018,2015,1,3,69.0,11.29,779.01,0.0,2
ANSL_67993,2012-06-19 00:00:00,2018-07-10 10:33:00,0.0,Chocolate,0,7,7.7,2018,2012,7,6,27.0,5.32,143.64000000000001,1.0,2
ANSL_72818,2017-09-14 00:00:00,2018-08-21 16:46:00,1.0,Brown,0,1,5.83,2018,2017,8,9,54.0,40.94,2210.7599999999998,0.0,2
ANSL_59955,2017-01-22 00:00:00,2017-04-30 18:59:00,1.0,White,0,1,4.58,2017,2017,4,1,69.0,21.2,1462.8,0.0,2
ANSL_76535,2018-04-10 00:00:00,2019-05-05 14:09:00,0.0,Tan,13,9,5.97,2019,2018,5,4,80.0,5.16,412.8,1.0,2
ANSL_65654,2017-12-15 00:00:00,2019-02-27 10:58:00,1.0,Black,13,9,6.08,2019,2017,2,12,66.0,47.41,3129.06,0.0,2
ANSL_50104,2009-07-05 00:00:00,2017-07-30 18:19:00,2.0,Black,9,2,7.99,2017,2009,7,7,100.0,6.11,611.0,1.0,2
ANSL_74399,2017-04-15 00:00:00,2018-02-14 15:06:00,0.0,Brown,13,9,5.72,2018,2017,2,4,14.000000000000002,11.56,161.84000000000003,1.0,2
ANSL_52197,2016-11-11 00:00:00,2016-12-06 13:26:00,2.0,Blue,13,9,3.22,2016,2016,12,11,11.0,47.48,522.28,0.0,1
ANSL_62114,2017-01-01 00:00:00,2017-12-16 11:44:00,1.0,Black,0,1,5.86,2017,2017,12,1,88.0,29.3,2578.4,0.0,1
ANSL_52809,2016-10-26 00:00:00,2017-11-17 09:00:00,0.0,Black,16,9,5.96,2017,2016,11,10,61.0,32.24,1966.64,1.0,1
ANSL_56214,2008-01-29 00:00:00,2018-04-02 11:41:00,1.0,Brown,13,9,8.22,2018,2008,4,1,15.0,8.69,130.35,0.0,2
ANSL_55428,2016-11-07 00:00:00,2019-02-22 14:01:00,1.0,Brown,7,1,6.73,2019,2016,2,11,41.0,43.18,1770.3799999999999,0.0,2
ANSL_51207,2017-01-23 00:00:00,2017-04-29 18:34:00,0.0,Tortie,0,1,4.56,2017,2017,4,1,20.0,48.58,971.5999999999999,1.0,1
ANSL_64951,2015-01-25 00:00:00,2017-04-23 09:03:00,0.0,Brown,7,1,6.71,2017,2015,4,1,1.0,45.03,45.03,1.0,2
ANSL_61130,2018-08-10 00:00:00,2018-10-24 17:59:00,2.0,Blue Tabby,13,9,4.32,2018,2018,10,8,0.0,25.5,0.0,0.0,1
ANSL_60988,2018-07-24 00:00:00,2018-11-04 17:53:00,1.0,Black,0,1,4.63,2018,2018,11,7,22.0,12.61,277.41999999999996,0.0,1
ANSL_66969,2016-06-25 00:00:00,2018-07-20 15:03:00,0.0,Cream,13,9,6.63,2018,2016,7,6,19.0,17.27,328.13,1.0,2
ANSL_71452,2016-05-01 00:00:00,2017-05-22 17:17:00,2.0,Brown Brindle,0,7,5.96,2017,2016,5,5,11.0,39.54,434.94,1.0,2
ANSL_70677,2015-03-23 00:00:00,2017-04-26 15:01:00,0.0,White,0,1,6.64,2017,2015,4,3,69.0,18.23,1257.8700000000001,1.0,2
ANSL_65868,2008-11-08 00:00:00,2017-08-21 17:36:00,0.0,Brown,0,7,8.07,2017,2008,8,11,67.0,19.64,1315.88,1.0,2
ANSL_52700,2017-12-23 00:00:00,2018-04-13 18:07:00,2.0,Brown Brindle,0,7,4.71,2018,2017,4,12,87.0,43.63,3795.8100000000004,1.0,2
ANSL_66248,2017-01-01 00:00:00,2019-01-26 12:04:00,2.0,Black,13,9,6.63,2019,2017,1,1,41.0,37.54,1539.1399999999999,1.0,2
ANSL_69414,2008-01-23 00:00:00,2018-07-10 14:09:00,1.0,Brown,0,7,8.25,2018,2008,7,1,38.0,30.41,1155.58,0.0,2
ANSL_50679,2016-05-02 00:00:00,2016-11-10 14:33:00,2.0,Blue,13,9,5.26,2016,2016,11,5,86.0,26.75,2300.5,1.0,2
ANSL_74041,2010-09-14 00:00:00,2017-10-06 11:08:00,0.0,Tortie,0,7,7.86,2017,2010,10,9,18.0,11.48,206.64000000000001,1.0,1
ANSL_62949,2017-10-03 00:00:00,2018-11-01 18:10:00,-1.0,Red,7,1,5.98,2018,2017,11,10,67.0,34.78,2330.26,2.0,4
ANSL_63805,2017-05-10 00:00:00,2017-09-04 17:25:00,0.0,Chocolate,0,1,4.76,2017,2017,9,5,43.0,41.4,1780.2,1.0,2
ANSL_64680,2014-08-24 00:00:00,2018-09-19 15:05:00,1.0,Blue,13,9,7.3,2018,2014,9,8,26.0,15.59,405.34,0.0,2
ANSL_74864,2017-04-26 00:00:00,2017-11-08 14:31:00,2.0,Black,13,9,5.28,2017,2017,11,4,10.0,10.37,103.69999999999999,1.0,2
ANSL_51699,2013-12-16 00:00:00,2017-10-28 17:52:00,1.0,Red,13,9,7.25,2017,2013,10,12,61.0,44.14,2692.54,0.0,2
ANSL_76371,2017-04-05 00:00:00,2019-05-01 16:18:00,2.0,Brown Tabby,17,9,6.63,2019,2017,5,4,76.0,33.59,2552.84,0.0,1
ANSL_76620,2017-04-12 00:00:00,2019-05-07 16:23:00,0.0,Brown,0,1,6.63,2019,2017,5,4,51.0,20.71,1056.21,1.0,2
ANSL_66631,2016-01-27 00:00:00,2019-01-29 14:40:00,1.0,Blue,18,4,7.0,2019,2016,1,1,82.0,48.31,3961.42,0.0,1
ANSL_54287,2016-07-15 00:00:00,2016-09-27 12:14:00,2.0,Orange Tabby,18,4,4.3,2016,2016,9,7,2.0,15.51,31.02,0.0,1
ANSL_66837,2014-08-31 00:00:00,2018-06-05 15:07:00,1.0,White,0,7,7.23,2018,2014,6,8,31.0,6.74,208.94,0.0,2
ANSL_50168,2016-06-12 00:00:00,2017-07-03 15:02:00,-1.0,Brown,15,4,5.96,2017,2016,7,6,87.0,35.91,3124.1699999999996,2.0,4
ANSL_56484,2017-08-06 00:00:00,2017-12-21 15:55:00,1.0,Brown Tabby,0,1,4.92,2017,2017,12,8,15.0,34.38,515.7,0.0,1
ANSL_53921,2018-05-29 00:00:00,2018-10-04 13:04:00,2.0,Blue Tabby,13,9,4.85,2018,2018,10,5,89.0,17.96,1598.44,0.0,1
ANSL_51328,2016-08-20 00:00:00,2017-09-10 17:55:00,-1.0,Brown,18,4,5.96,2017,2016,9,8,32.0,42.42,1357.44,2.0,4
ANSL_66882,2015-02-06 00:00:00,2018-03-10 17:57:00,0.0,Orange Tabby,0,1,7.03,2018,2015,3,2,2.0,31.12,62.24,1.0,1
ANSL_59823,2017-12-13 00:00:00,2018-04-18 18:30:00,0.0,Black,0,1,4.84,2018,2017,4,12,47.0,34.62,1627.1399999999999,1.0,2
ANSL_68543,2013-01-20 00:00:00,2017-02-21 00:00:00,0.0,Blue,13,9,7.31,2017,2013,2,1,22.0,19.49,428.78,1.0,1
ANSL_75472,2017-03-14 00:00:00,2019-04-10 11:55:00,1.0,Blue,0,7,6.63,2019,2017,4,3,71.0,6.42,455.82,0.0,1
ANSL_59224,2018-09-14 00:00:00,2018-10-27 17:34:00,2.0,Black,13,9,3.76,2018,2018,10,9,68.0,15.64,1063.52,0.0,1
ANSL_63015,2017-11-23 00:00:00,2018-05-13 14:15:00,0.0,Black,0,1,5.14,2018,2017,5,11,16.0,8.2,131.2,1.0,2
ANSL_68862,2016-04-18 00:00:00,2018-05-10 09:00:00,1.0,Orange Tabby,16,9,6.62,2018,2016,5,4,67.0,8.45,566.15,0.0,1
ANSL_68597,2015-06-23 00:00:00,2019-01-31 11:35:00,1.0,Cream,0,1,7.18,2019,2015,1,6,96.0,48.94,4698.24,0.0,2
ANSL_66996,2016-01-10 00:00:00,2016-08-01 08:00:00,-1.0,Brown,15,4,5.32,2016,2016,8,1,87.0,21.52,1872.24,2.0,4
ANSL_61644,2014-06-15 00:00:00,2016-11-06 12:39:00,0.0,Blue Cream,0,1,6.77,2016,2014,11,6,3.0,42.38,127.14000000000001,1.0,1
ANSL_54202,2016-11-20 00:00:00,2018-12-31 17:23:00,1.0,Brown Tabby,0,1,6.65,2018,2016,12,11,21.0,37.74,792.5400000000001,0.0,1
ANSL_73425,2009-08-21 00:00:00,2017-03-10 17:27:00,1.0,White,0,7,7.92,2017,2009,3,8,71.0,49.99,3549.29,0.0,2
ANSL_55573,2016-12-29 00:00:00,2017-07-25 18:21:00,1.0,White,0,7,5.34,2017,2016,7,12,68.0,15.12,1028.1599999999999,0.0,2
ANSL_70097,2010-04-24 00:00:00,2017-05-17 00:00:00,0.0,Tricolor,13,9,7.86,2017,2010,5,4,76.0,11.67,886.92,1.0,2
ANSL_71694,2016-03-05 00:00:00,2017-05-02 12:25:00,0.0,Black,0,1,6.05,2017,2016,5,3,73.0,28.23,2060.79,1.0,2
ANSL_64542,2018-10-16 00:00:00,2018-11-17 18:41:00,2.0,Black,13,9,3.47,2018,2018,11,10,48.0,8.06,386.88,0.0,1
ANSL_57901,2012-07-08 00:00:00,2017-07-28 14:15:00,1.0,White,0,7,7.52,2017,2012,7,7,35.0,26.58,930.3,0.0,2
ANSL_64948,2016-08-25 00:00:00,2017-10-02 19:10:00,1.0,White,0,1,6.0,2017,2016,10,8,97.0,27.49,2666.5299999999997,0.0,2
ANSL_69836,2017-08-04 00:00:00,2018-05-18 14:41:00,0.0,Brown Brindle,0,1,5.66,2018,2017,5,8,38.0,18.89,717.82,1.0,2
ANSL_76662,2019-02-02 00:00:00,2019-05-08 16:14:00,0.0,White,0,1,4.55,2019,2019,5,2,42.0,6.07,254.94,1.0,2
ANSL_52696,2015-05-14 00:00:00,2017-06-13 15:44:00,2.0,Black,0,7,6.63,2017,2015,6,5,50.0,35.77,1788.5000000000002,0.0,2
ANSL_60314,2017-04-23 00:00:00,2018-01-13 18:44:00,2.0,Sable,0,7,5.58,2018,2017,1,4,99.0,14.02,1387.98,1.0,2
ANSL_54796,2016-10-04 00:00:00,2016-12-10 12:05:00,2.0,Brown Tabby,18,4,4.2,2016,2016,12,10,84.0,41.92,3521.28,1.0,1
ANSL_74433,2017-07-25 00:00:00,2017-09-16 08:38:00,2.0,Blue Tabby,18,4,3.97,2017,2017,9,7,92.0,16.95,1559.3999999999999,1.0,1
ANSL_61024,2017-03-23 00:00:00,2018-04-17 16:30:00,0.0,Tan,13,9,5.97,2018,2017,4,3,15.0,8.62,129.29999999999998,1.0,2
ANSL_54051,2011-10-17 00:00:00,2018-12-30 15:24:00,1.0,Brown,0,1,7.88,2018,2011,12,10,85.0,29.49,2506.65,0.0,2
ANSL_74946,2018-08-21 00:00:00,2018-11-11 11:49:00,0.0,White,7,1,4.41,2018,2018,11,8,27.0,22.72,613.4399999999999,1.0,2
ANSL_57946,2004-05-05 00:00:00,2016-07-21 15:19:00,2.0,White,0,7,8.4,2016,2004,7,5,65.0,13.01,845.65,0.0,2
ANSL_57846,2017-06-13 00:00:00,2018-09-21 14:49:00,2.0,Tan,0,7,6.14,2018,2017,9,6,13.0,16.07,208.91,0.0,2
ANSL_55345,2018-06-03 00:00:00,2018-09-12 17:33:00,1.0,White,0,1,4.62,2018,2018,9,6,16.0,44.93,718.88,0.0,1
ANSL_70968,2016-07-24 00:00:00,2018-08-24 17:10:00,1.0,Tan,0,1,6.63,2018,2016,8,7,18.0,14.99,269.82,0.0,2
ANSL_50966,2016-03-06 00:00:00,2017-03-29 15:48:00,2.0,Tricolor,13,9,5.96,2017,2016,3,3,3.0,26.33,78.99,1.0,2
ANSL_62471,2010-03-11 00:00:00,2016-07-22 09:57:00,1.0,Blue,0,7,7.75,2016,2010,7,3,13.0,34.41,447.3299999999999,0.0,1
ANSL_58766,2017-07-26 00:00:00,2018-08-24 17:30:00,0.0,Orange Tabby,0,1,5.98,2018,2017,8,7,73.0,18.93,1381.8899999999999,1.0,1
ANSL_58671,2016-04-12 00:00:00,2016-07-19 18:45:00,1.0,White,0,1,4.58,2016,2016,7,4,72.0,27.4,1972.8,0.0,2
ANSL_68532,2016-12-12 00:00:00,2018-01-03 11:23:00,2.0,Blue,0,7,5.96,2018,2016,1,12,71.0,47.41,3366.1099999999997,0.0,2
ANSL_51184,2015-09-27 00:00:00,2016-10-29 18:35:00,0.0,Torbie,0,1,5.99,2016,2015,10,9,31.0,43.53,1349.43,1.0,1
ANSL_67009,2014-08-12 00:00:00,2016-10-03 10:56:00,2.0,Brown Brindle,1,4,6.66,2016,2014,10,8,28.000000000000004,21.45,600.6,0.0,2
ANSL_68972,2018-06-26 00:00:00,2018-10-02 13:44:00,1.0,Black,7,1,4.58,2018,2018,10,6,49.0,27.55,1349.95,0.0,1
ANSL_60357,2013-02-28 00:00:00,2019-03-18 13:41:00,1.0,Black,0,7,7.7,2019,2013,3,2,92.0,43.72,4022.24,0.0,2
ANSL_72083,2013-12-07 00:00:00,2018-01-04 12:26:00,1.0,Tricolor,0,7,7.31,2018,2013,1,12,40.0,33.6,1344.0,0.0,2
ANSL_74928,2012-07-22 00:00:00,2017-08-14 13:19:00,2.0,Blue,0,7,7.52,2017,2012,8,7,30.0,19.77,593.1,0.0,2
ANSL_76199,2018-09-04 00:00:00,2019-04-27 16:51:00,2.0,White,13,9,5.46,2019,2018,4,9,92.0,11.02,1013.8399999999999,1.0,2
ANSL_53215,2016-05-04 00:00:00,2017-06-01 15:58:00,2.0,Blue Tabby,16,9,5.97,2017,2016,6,5,17.0,33.27,565.59,0.0,1
ANSL_72485,2004-10-07 00:00:00,2018-03-28 11:25:00,0.0,Red,13,9,8.5,2018,2004,3,10,22.0,20.51,451.22,1.0,2
ANSL_64697,2018-11-24 00:00:00,2019-02-19 16:09:00,1.0,Black,0,1,4.47,2019,2018,2,11,35.0,11.5,402.5,0.0,1
ANSL_68850,2016-07-16 00:00:00,2016-10-20 11:51:00,0.0,White,7,1,4.56,2016,2016,10,7,80.0,19.66,1572.8,1.0,1
ANSL_71128,2014-07-02 00:00:00,2016-07-28 17:25:00,0.0,Tan,0,1,6.63,2016,2014,7,7,19.0,31.55,599.45,1.0,2
ANSL_72728,2016-11-23 00:00:00,2018-12-25 18:40:00,1.0,Blue,0,1,6.64,2018,2016,12,11,55.00000000000001,43.58,2396.9,0.0,1
ANSL_58477,2011-06-10 00:00:00,2018-07-01 18:51:00,1.0,Brown,0,7,7.85,2018,2011,7,6,85.0,12.2,1037.0,0.0,2
ANSL_65289,2017-08-01 00:00:00,2017-11-19 18:09:00,1.0,Black,0,1,4.7,2017,2017,11,8,6.0,47.35,284.1,0.0,1
ANSL_51197,2018-01-11 00:00:00,2019-02-07 18:02:00,0.0,Cream,0,1,5.97,2019,2018,2,1,30.0,11.39,341.70000000000005,1.0,2
ANSL_75764,2018-06-25 00:00:00,2019-04-17 13:49:00,0.0,White,0,7,5.69,2019,2018,4,6,4.0,31.37,125.48,1.0,2
ANSL_76560,2010-07-15 00:00:00,2019-05-05 18:24:00,1.0,Chocolate,0,7,8.08,2019,2010,5,7,23.0,31.53,725.19,0.0,2
ANSL_72414,2018-09-24 00:00:00,2018-12-19 15:07:00,1.0,White,0,1,4.45,2018,2018,12,9,62.0,47.12,2921.44,0.0,1
ANSL_59779,2016-07-08 00:00:00,2016-10-18 18:22:00,0.0,Brown Tabby,0,1,4.62,2016,2016,10,7,39.0,38.01,1482.3899999999999,1.0,1
ANSL_50031,2016-03-05 00:00:00,2017-03-26 16:50:00,1.0,Tricolor,0,7,5.96,2017,2016,3,3,2.0,32.42,64.84,0.0,2
ANSL_72158,2017-06-04 00:00:00,2017-06-28 10:28:00,-1.0,Brown Tabby,13,9,3.18,2017,2017,6,6,31.0,38.31,1187.6100000000001,2.0,1
ANSL_74513,2017-10-31 00:00:00,2018-03-01 11:50:00,0.0,Orange Tabby,0,1,4.8,2018,2017,3,10,31.0,43.81,1358.1100000000001,1.0,1
ANSL_76699,2018-08-09 00:00:00,2019-01-18 18:20:00,0.0,Tan,0,1,5.09,2019,2018,1,8,60.0,8.07,484.20000000000005,1.0,2
ANSL_52347,2013-02-09 00:00:00,2018-03-07 16:47:00,1.0,Tan,13,9,7.52,2018,2013,3,2,24.0,36.09,866.1600000000001,0.0,2
ANSL_57105,2017-12-17 00:00:00,2018-03-31 10:32:00,1.0,Brown Tabby,7,1,4.64,2018,2017,3,12,59.0,17.59,1037.81,0.0,1
ANSL_61920,2016-04-28 00:00:00,2019-03-23 15:02:00,0.0,Tricolor,7,1,6.97,2019,2016,3,4,31.0,42.48,1316.8799999999999,1.0,2
ANSL_56592,2018-08-11 00:00:00,2018-11-23 14:51:00,1.0,Black,13,9,4.64,2018,2018,11,8,69.0,27.17,1874.73,0.0,1
ANSL_56715,2016-07-21 00:00:00,2017-06-17 12:06:00,1.0,White,0,1,5.8,2017,2016,6,7,14.000000000000002,35.8,501.20000000000005,0.0,2
ANSL_61232,2018-09-05 00:00:00,2018-12-17 14:09:00,1.0,Black,7,1,4.63,2018,2018,12,9,83.0,23.29,1933.07,0.0,1
ANSL_53168,2016-12-22 00:00:00,2019-01-14 13:37:00,2.0,White,0,7,6.62,2019,2016,1,12,99.0,36.08,3571.9199999999996,0.0,2
ANSL_54913,2017-04-08 00:00:00,2017-07-01 17:41:00,0.0,Black,0,1,4.43,2017,2017,7,4,48.0,47.17,2264.16,1.0,1
ANSL_55536,2017-08-18 00:00:00,2018-04-09 09:00:00,1.0,Black,16,9,5.46,2018,2017,4,8,81.0,38.54,3121.74,0.0,1
ANSL_52890,2016-02-22 00:00:00,2017-11-09 16:25:00,0.0,White,0,1,6.44,2017,2016,11,2,98.0,44.06,4317.88,1.0,2
ANSL_54424,2017-05-05 00:00:00,2018-06-03 11:05:00,1.0,Yellow,13,9,5.98,2018,2017,6,5,84.0,21.18,1779.12,0.0,2
ANSL_68123,2016-11-12 00:00:00,2017-12-05 18:49:00,2.0,Red,0,7,5.96,2017,2016,12,11,75.0,47.14,3535.5,1.0,2
ANSL_75989,2019-01-23 00:00:00,2019-04-22 17:06:00,0.0,Black,7,1,4.49,2019,2019,4,1,95.0,5.86,556.7,1.0,2
ANSL_50484,2016-10-09 00:00:00,2018-10-30 09:10:00,-1.0,Brown,6,2,6.62,2018,2016,10,10,29.0,31.21,905.09,2.0,4
ANSL_74640,2008-12-18 00:00:00,2019-01-07 18:27:00,0.0,Black,0,7,8.21,2019,2008,1,12,64.0,18.65,1193.6,1.0,2
ANSL_73869,2018-07-03 00:00:00,2018-09-23 17:08:00,2.0,Blue Tabby,0,1,4.41,2018,2018,9,7,17.0,35.52,603.84,1.0,1
ANSL_58361,2014-05-18 00:00:00,2017-06-30 13:56:00,1.0,Tan,0,1,7.04,2017,2014,6,5,90.0,17.42,1567.8000000000002,0.0,2
ANSL_69708,2015-04-15 00:00:00,2018-10-07 14:58:00,2.0,Brown,5,4,7.15,2018,2015,10,4,86.0,11.63,1000.1800000000001,1.0,2
ANSL_50971,2016-08-19 00:00:00,2018-09-14 17:44:00,1.0,Black,0,1,6.63,2018,2016,9,8,18.0,26.51,477.18,0.0,2
ANSL_65627,2016-11-14 00:00:00,2017-12-06 10:02:00,-1.0,Black,15,4,5.96,2017,2016,12,11,7.000000000000001,36.18,253.26000000000002,2.0,4
ANSL_59615,2017-02-19 00:00:00,2017-09-15 13:25:00,1.0,Brown Brindle,0,1,5.34,2017,2017,9,2,69.0,5.58,385.02,0.0,2
ANSL_65140,2016-08-07 00:00:00,2018-06-24 13:55:00,1.0,Brown Tabby,0,1,6.53,2018,2016,6,8,90.0,32.17,2895.3,0.0,1
ANSL_58230,2016-03-04 00:00:00,2017-08-28 18:10:00,1.0,Tricolor,0,1,6.3,2017,2016,8,3,56.99999999999999,35.54,2025.7799999999997,0.0,2
ANSL_76842,2010-04-18 00:00:00,2019-05-11 13:08:00,1.0,Red,0,7,8.1,2019,2010,5,4,19.0,37.74,717.0600000000001,0.0,2
ANSL_54219,2017-08-16 00:00:00,2018-05-10 17:12:00,1.0,Black,0,1,5.59,2018,2017,5,8,48.0,6.99,335.52,0.0,2
ANSL_55863,2016-07-08 00:00:00,2018-01-28 18:32:00,2.0,Brown,0,7,6.34,2018,2016,1,7,37.0,9.83,363.71,1.0,2
ANSL_58377,2010-12-15 00:00:00,2017-08-19 14:56:00,0.0,Blue,13,9,7.8,2017,2010,8,12,31.0,7.32,226.92000000000002,1.0,2
ANSL_60644,2017-06-21 00:00:00,2018-07-15 12:40:00,0.0,Black,0,1,5.96,2018,2017,7,6,39.0,32.31,1260.0900000000001,1.0,2
ANSL_52606,2011-08-23 00:00:00,2016-10-05 17:50:00,2.0,White,1,4,7.53,2016,2011,10,8,37.0,16.96,627.52,1.0,2
ANSL_75981,2015-04-01 00:00:00,2019-04-22 18:03:00,1.0,White,0,7,7.3,2019,2015,4,4,75.0,25.05,1878.75,0.0,2
ANSL_63313,2008-06-19 00:00:00,2018-06-04 12:34:00,1.0,White,0,7,8.2,2018,2008,6,6,33.0,12.44,410.52,0.0,2
ANSL_61450,2017-06-01 00:00:00,2018-06-23 09:00:00,1.0,Brown Tabby,16,9,5.96,2018,2017,6,6,80.0,8.25,660.0,0.0,1
ANSL_58655,2018-09-13 00:00:00,2018-11-18 16:49:00,2.0,Chocolate,13,9,4.19,2018,2018,11,9,4.0,43.23,172.92,1.0,2
ANSL_59837,2017-05-08 00:00:00,2018-05-29 09:47:00,-1.0,Black,2,4,5.96,2018,2017,5,5,68.0,7.27,494.35999999999996,2.0,1
ANSL_61448,2016-01-28 00:00:00,2018-02-19 17:22:00,1.0,Sable,0,7,6.62,2018,2016,2,1,86.0,40.83,3511.3799999999997,0.0,2
ANSL_65572,2017-02-23 00:00:00,2018-02-02 14:54:00,1.0,White,0,1,5.84,2018,2017,2,2,71.0,43.33,3076.43,0.0,2
ANSL_57080,2016-07-29 00:00:00,2016-10-19 00:00:00,2.0,Blue Merle,13,9,4.41,2016,2016,10,7,31.0,24.84,770.04,0.0,2
ANSL_68876,2016-01-25 00:00:00,2016-08-03 15:34:00,2.0,Black,13,9,5.25,2016,2016,8,1,18.0,34.98,629.64,0.0,2
ANSL_51977,2013-05-07 00:00:00,2018-05-27 00:00:00,1.0,Orange Tabby,13,9,7.52,2018,2013,5,5,72.0,24.76,1782.72,0.0,1
ANSL_57681,2017-01-14 00:00:00,2018-04-04 13:56:00,1.0,Black,0,1,6.1,2018,2017,4,1,51.0,33.32,1699.32,0.0,1
ANSL_55875,2014-09-18 00:00:00,2017-10-09 15:11:00,1.0,Black,18,4,7.02,2017,2014,10,9,8.0,48.83,390.64,0.0,1
ANSL_73351,2014-03-01 00:00:00,2017-03-19 18:59:00,0.0,Blue,0,7,7.02,2017,2014,3,3,92.0,49.15,4521.8,1.0,2
ANSL_61676,2014-04-02 00:00:00,2018-04-27 11:39:00,1.0,White,13,9,7.3,2018,2014,4,4,47.0,25.59,1202.73,0.0,2
ANSL_69626,2016-10-09 00:00:00,2017-01-30 09:00:00,2.0,Orange Tabby,16,9,4.73,2017,2016,1,10,77.0,42.81,3296.3700000000003,0.0,1
ANSL_70751,2016-02-29 00:00:00,2018-03-21 00:00:00,1.0,Brown,13,9,6.62,2018,2016,3,2,93.0,15.8,1469.4,0.0,2
ANSL_64162,2018-07-07 00:00:00,2019-02-27 11:56:00,1.0,White,7,1,5.46,2019,2018,2,7,1.0,5.74,5.74,0.0,2
ANSL_50882,2015-08-30 00:00:00,2017-09-24 17:38:00,-1.0,Brown Tabby,18,4,6.63,2017,2015,9,8,72.0,29.03,2090.16,2.0,1
ANSL_59061,2016-07-17 00:00:00,2018-08-06 19:20:00,-1.0,Black,15,4,6.62,2018,2016,8,7,77.0,14.73,1134.21,2.0,4
ANSL_68792,2013-05-10 00:00:00,2017-11-07 05:30:00,2.0,White,2,2,7.4,2017,2013,11,5,28.000000000000004,15.87,444.36,0.0,2
ANSL_64481,2017-10-30 00:00:00,2018-11-24 16:54:00,1.0,Black,0,1,5.97,2018,2017,11,10,44.0,18.06,794.64,0.0,2
ANSL_65992,2014-08-24 00:00:00,2017-09-21 15:21:00,2.0,Black Tabby,13,9,7.02,2017,2014,9,8,41.0,20.42,837.22,1.0,1
ANSL_54759,2017-02-12 00:00:00,2018-07-02 15:26:00,0.0,White,0,1,6.22,2018,2017,7,2,28.000000000000004,19.79,554.12,1.0,2
ANSL_52332,2016-06-27 00:00:00,2016-12-07 12:39:00,2.0,Black,8,5,5.09,2016,2016,12,6,46.0,37.14,1708.44,0.0,1
ANSL_57573,2018-08-16 00:00:00,2018-11-08 18:40:00,0.0,Tan,0,1,4.43,2018,2018,11,8,53.0,30.02,1591.06,1.0,2
ANSL_59351,2016-04-25 00:00:00,2017-05-21 15:02:00,0.0,Brown Tabby,13,9,5.97,2017,2016,5,4,5.0,23.62,118.10000000000001,1.0,1
ANSL_60002,2017-10-11 00:00:00,2018-11-02 12:21:00,2.0,Fawn,2,4,5.96,2018,2017,11,10,45.0,15.54,699.3,0.0,2
ANSL_51885,2010-10-31 00:00:00,2019-01-12 14:57:00,1.0,White,0,7,8.0,2019,2010,1,10,75.0,38.43,2882.25,0.0,2
ANSL_62634,2010-10-25 00:00:00,2017-04-07 11:13:00,0.0,White,7,1,7.76,2017,2010,4,10,96.0,10.52,1009.92,1.0,2
ANSL_54290,2013-01-16 00:00:00,2016-09-08 16:30:00,0.0,Chocolate,0,1,7.19,2016,2013,9,1,53.0,33.19,1759.07,1.0,2
ANSL_63732,2017-07-15 00:00:00,2017-08-21 19:04:00,2.0,Cream Tabby,13,9,3.61,2017,2017,8,7,55.00000000000001,10.8,594.0000000000001,1.0,1
ANSL_73725,2016-09-07 00:00:00,2016-10-04 11:43:00,-1.0,Black,13,9,3.3,2016,2016,10,9,76.0,23.19,1762.44,2.0,1
ANSL_52885,2018-01-25 00:00:00,2018-08-19 17:12:00,0.0,Cream Tabby,0,1,5.33,2018,2018,8,1,12.0,15.73,188.76,1.0,1
ANSL_72782,2013-12-01 00:00:00,2017-03-07 12:01:00,1.0,Red,0,7,7.08,2017,2013,3,12,30.0,36.1,1083.0,0.0,2
ANSL_68811,2014-10-07 00:00:00,2018-10-27 00:00:00,-1.0,Tan,13,9,7.3,2018,2014,10,10,5.0,46.44,232.2,2.0,2
ANSL_62416,2016-04-07 00:00:00,2018-10-08 21:31:00,0.0,Tan,0,7,6.82,2018,2016,10,4,95.0,10.75,1021.25,1.0,2
ANSL_57210,2016-10-21 00:00:00,2018-02-15 17:56:00,0.0,Black,7,1,6.18,2018,2016,2,10,88.0,19.78,1740.64,1.0,2
ANSL_64433,2015-12-31 00:00:00,2018-01-21 13:05:00,-1.0,Brown,15,4,6.62,2018,2015,1,12,6.0,33.51,201.06,2.0,4
ANSL_69543,2017-01-06 00:00:00,2017-02-23 15:26:00,2.0,Flame Point,13,9,3.87,2017,2017,2,1,41.0,28.55,1170.55,1.0,1
